,Nombre,Tipo,Id,Area,Campo,Disciplina
311,Zonas vulnerables a zoonosis: Un modelo de distribución para Culex spp. (Diptera: Culicidae) en México.,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
312,¿ Caracterización del hábitat del Trogon spp y Euptilotis sp mediante sistemas de información geográfica: estudio realizado en la sierra,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
313,Análisis de fragmentación de hábitat en base a la distribución de nicho ecológico del Trogon spp y Euptiloptis sp en Chihuahua. ISBN: 978-,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
314,MaxEnt y sus aplicaciones en la conservación de Trogon spp y Eutilotis sp y su adaptación al cambio climático. ISBN: 978-607-9232-19-1,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
315,"Estimación de la erosión potencial por el método empírico RUSLE: Caso de estudio cuenca de la Laguna de Bustillos, Cuauhtémoc, Chihuahua",ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
316,Patrones de distribución potencial del Canis lupus baileyi y de Canis lantras mediante Maxent en Chihuahua. ISBN: 978-607-9232-19-1,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
317,Inactivación de Cryptosporidium spp. y Giardia lamblia sp. en agua mediante luz UV de bajo voltaje con un concentrador solar casero,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
318,Distribución espacial de la codorniz escamosa (Callipepla squamata) en México para una serie temporal empleando el modelador de máxima,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
319,Temporal changes of NDVI for qualitative environmental assessment of mangroves: Shrimp farming impact on the health decline of the arid,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
320,"Distribución potencial de Dendroctonus valens mediante modelos de máxima entropía: Estado de California, E.U. ISSN: 2007-512X",ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
321,Procesos biogeográficos enfocados a vigilancia epidemiológica de mosquitos del género Culex spp. en México. ISSN: 2007-9559,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
322,Temporal changes of NDVI for qualitative environmental assessment of mangroves: Shrimp farming impact on the health decline of the arid,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
323,Procesos biogeográficos enfocados a vigilancia epidemiológica de mosquitos del género Culex spp. en México,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
324,Estimación de áreas afectadas por Dendroctonus ponderosae en áreas predominantes de Pinus ponderosae en Norteamérica. ISSN: 2007-,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
325,Caracterización de unidades calor del ciclo biológico de Cydia pomonella l. en Chihuahua periodo 2013-2014. ISSN: 2007-9559,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
326,"Zonificación de distribución (2013-2014) para Cydia pomonella mediante unidades calor, bajo modelado de nicho ecológico. ISSN: 2007-",ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
327,Influencia del cambio climático en la extinción del Mammuthus primigenius en Eurasia. ISSN: 2007-9559,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
328,Geo estadística aplicada a causas de hospitalización de mujeres en edad reproductiva en una región agrícola. ISSN: 2007-9559,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,,,
329,"Áreas probables de degradación-deforestación de la cubierta vegetal en Chihuahua, México",ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
330,Factores biogeográficos y cambios de uso de suelo (2009-2013) en el nicho de Trogon elegans ambiguus y Euptilotis neoxenus en,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
331,"Managing the Academic Racehorse: Bioaccountability, Surveillance, and the Crafting of Docile Faculty in Mexican Universities",ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
332,"Análisis espacial de la concentración de nutrientes en la red fluvial de la cuenca Laguna de Bustillos, Chihuahua",ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
333,"Biogeographic factors that determine the distribution of Triatoma recurva in Chihuahua, Mexico, 2014",ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
334,"Análisis espacial de la concentración de nutrientes en la red fluvial de la cuenca Laguna de Bustillos, Chihuahua",ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
335,"Cambios del uso del suelo e impactos en la escorrentía potencial de la cuenca Chuviscar-Sacramento (Chihuahua, México). Modelización con",ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
336,Alternativa probabilística bayesiana para una estimación mejor del coeficiente de cultivo basado en índices de vegetación,ScientificPaper,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
337,CAPACITACIÓN Y EDUCACIÓN AMBIENTAL DE AGENTES DE CAMBIO INDÍGENAS Y CONSERVACIÓN Y MONITOREO DE HÁBITAT DE,ResearchProject,2964e264c35c4668933eded3aaf5cc22,,,
338,CAMBIOS DEL USO DEL SUELO Y VULNERABILIDAD A LA ESCASEZ DE AGUA SUBTERRÁNEA: UNA EXPLORACIÓN EN EL MUNICIPIO DE,ResearchProject,2964e264c35c4668933eded3aaf5cc22,,,
339,Modelo biogeográfico de los mosquitos Culex spp. (Diptera: Culicidae) en México,ResearchProject,2964e264c35c4668933eded3aaf5cc22,,,
340,Geo estadística aplicada a causas de hospitalización de mujeres en edad reproductiva en la región de Cuauhtémoc,ResearchProject,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
341,Factores biogeográficos y cambios de uso de suelo (2OO9-2013) en el nicho de Trogon elegans ambiguus y Euptilotis neoxenus en,ResearchProject,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
342,Aproximación biogeográfica del Jabalí Europeo (Sus scrofa) en Chihuahua México para el año 20I5,ResearchProject,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
343,"Estudio prospectivo de la distribución geográfica de la nutria de rio (Lontra canadensis) en Norte América, y respuesta al cambio",ResearchProject,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
344,"Bases para la gobernanza y la gestión sustentable e integral del agua en las cuencas Laguna de Bustillos y Río Conchos, Chihuahua",ResearchProject,2964e264c35c4668933eded3aaf5cc22,1.0,3.0,9.0
345,"CUERPO ACADEMICO 94, GEOINFORMÁTICA APLICADA A PROCESOS GEOAMBIENTALES",ResearchGroup,2964e264c35c4668933eded3aaf5cc22,,,
346,A MULTICRITERIA AND MULTIATTRIBUTE MODEL FOR FARMS TRACTORS EVALUATION: A CASE OF STUDY.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
347,"Effect of ICT integration on SC flexibility, agility and company’ performance: the Mexican maquiladora experience",ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
348,COMPUESTO DE POLIETILENO DE BAJA DENSIDAD Y FIBRA DE AGAVE TEQUILANA ISSN: 2007-0411,ScientificPaper,40511908038e464b92603a2507f84da4,,,
349,WHY STUDENTS DO NOT FINISH CAREER ASSIGNMENTS ON TIME?: THE CASE OF INDUSTRIAL ENGINEERING UACJ,ScientificPaper,40511908038e464b92603a2507f84da4,,,
350,Environmental Impact of Wine Aging Process in Oak Barrels in Wineries of La Rioja (Spain),ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
351,SELECCIÓN DE TRACTORES AGRICOLAS: UN ENFOQUE MULTICRITERIO Y MULTIATRIBUTOS. ISSN 1946-5351 ONLINE Y 1948-2353,ScientificPaper,40511908038e464b92603a2507f84da4,,,
352,Genetic algorithm for the reduction printing time and dimensional precision improvement on 3D components printed by Fused Filament,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
353,BENEFITS OF ADVANCED MANUFACTURING TECHNOLOGIES. ISSN 1993-8233,ScientificPaper,40511908038e464b92603a2507f84da4,,,
354,EL PROCESO JERÁRQUICO ANALÍTICO Y LÓGICA DIFUSA: SUS APLICACIONES. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
355,Comparative environmental impact analysis of techniques for cleaning wood wine barrels,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
356,THE IMPACT OF DEMAND AND SUPPLIER ON WINES SUPPLY CHAIN PERFORMANCE,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
357,"Effect of AMT on Responsive Supply Chain Strategy, Pull System and Responsiveness to Market",ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
358,APLICACIÓN DEL ANÁLISIS DEL CICLO DE VIDA EN EL SECTOR VITIVINÍCOLA DE LA RIOJA. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
359,SELECCION DE PROVEEDORES CON AHP. ISSN 1946-5351 ONLINE Y 1948-2353,ScientificPaper,40511908038e464b92603a2507f84da4,,,
360,The impact of managerial commitment and Kaizen benefits on companies,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
361,JUSTIFICACION MULTICRITERIO Y MULTIATRIBUTOS DE INVERSIONES EN ROBOTS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
362,ATRIBUTOS MERCADOLOGICOS Y TECNOLOGICOS PARA SELECCION DE TECNOLOGIA DE INFORMACION,ResearchProject,40511908038e464b92603a2507f84da4,,,
363,"VALIDACIÓN DEL CUESTIONARIO PARA INTRODUCCIÓN DE NUEVOS PRODUCTOS: CARACTERÍSTICAS DEL PRODUCTO, MERCADO Y",ScientificPaper,40511908038e464b92603a2507f84da4,,,
364,TEAMWORK: A DECISIVE FACTOR FOR DEVELOPMENT AND SUCCESS OF ECO METHOD (EVALUATE-COMPARE-OPTIMIZE).,ScientificPaper,40511908038e464b92603a2507f84da4,,,
365,VALORACION SUBJETIVA DE LOS ATRIBUTOS QUE LOS INGENIEROS CONSIDERAN REQUERIR PARA OCUPAR PUESTOS ADMINISTRATIVOS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
366,Structural Model for the Effects of Environmental Elements on the Psychological Characteristics and Performance of the Employees of,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
367,The Role of Advanced Manufacturing Technologies in Production Process Performance: A Causal Model,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
368,Aerogenerador de eje de rotación vertical con turbina eólica de álabes compuestos,Patent,40511908038e464b92603a2507f84da4,,,
369,FACTORES RELACIONADOS CON EL EXITO DEL MANTENIMIENTO PREVENTIVO ISSN: 0120-6230,ScientificPaper,40511908038e464b92603a2507f84da4,,,
370,A COMPARISON OF TWO MULTICRITERIA AND MULTIATTRIBUTE ROBOTS EVALUATION TECHNIQUES.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
371,SOFTWARE DEVELOPMENT FOR THE EVALUATION OF THE ERGONOMIC COMPATIBILITY ON THE SELECTION OF ADVANCED,ScientificPaper,40511908038e464b92603a2507f84da4,,,
372,Implementation of Production Process Standardization-A Case Study of a Publishing Company from the SMEs Sector,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
373,STRUCTURAL MODEL TO ASSESS THE RELATIONSHIP OF MANUFACTURING PRACTICES TO DELIVERY TIME IN SUPPLY CHAINS,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
374,LA SELECCIÓN DE PROVEEDORES ¿UN ENFOQUE VERDE?: REVISIÓN DE LITERATURA. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
375,MODELLING FITTING BY LINEAR REGRESSION WITH A MULTIATTRIBUTE FOCUS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
376,Integrating and Controlling ICT Implementation in the Supply Chain: The SME Experience from Baja California,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
377,IMPACTO DEL KAIZEN EN EL DESEMPEÑO INDUSTRIAL. ISSN: 1946-5351 ISSN: ONLINE 1948-2353 CD ROM,ScientificPaper,40511908038e464b92603a2507f84da4,,,
378,APLICABILIDAD DE TÉCNICAS DE OPTIMIZACIÓN DE LOGÍSTICA INVERSA EN LA CADENA DE SUMINISTRO. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
379,RISKS DURING FC'S INSPECTION. ISSN: 2007 ¿ 0411,ScientificPaper,40511908038e464b92603a2507f84da4,,,
380,Geometric considerations for the 3D printing of components using fused filament fabrication,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
381,CRITICAL SUCCESS FACTORS FOR SIX SIGMA IMPLEMENTATION,ScientificPaper,40511908038e464b92603a2507f84da4,,,
382,INTUITIONISTIC FUZZY TOPSIS FOR ERGONOMIC COMPATIBILITY EVALUATION OF ADVANCED MANUFACTURING TECHNOLOGY,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
383,MODELO DE REGRESIÓN LINEAL MÚLTIPLE PARA DETERMINAR LOS NIVELES ACUÍFEROS EN CELAYA.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
384,"The impact of human resources on the agility, flexibility and performance of wine supply chains",ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
385,Cerramiento para absorción acústica y procedimiento de montaje del mismo,Patent,40511908038e464b92603a2507f84da4,,,
386,The Role of ICT in the Supply Chain of Ciudad Juarez Industrial Sector,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
387,RED TEMATICA DE OPTIMIZACION DE PROCESOS INDUSTRIALES,ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
388,MODELO MULTICRITERIO Y MULTIATRIBUTOS PARA LA SELECCIÓN DE EMBALAJES EN LA INDUSTRIA ALIMENTICIA.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
389,SIMULATION OF DISCRETE EVENTS IN A PACKING PRINTING LINE WITH VARIABLE DEMAND,ScientificPaper,40511908038e464b92603a2507f84da4,,,
390,Infrared thermal imaging monitoring on hands when performing repetitive tasks: An experimental study,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
391,Replacement of electric resistive space heating by a geothermal heat pump in a residential application Environmental amortisation,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
392,TENDENCIAS DE INVESTIGACIÓN EN SELECCIÓN DE PROVEEDORES. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
393,Revisión de Literatura sobre la Relación del Burnout y el Contenido del Trabajo con el Sobrepeso en Empleados de Mandos Medios y,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
394,CONSTRUCTION OF A SURVEY TO ASSESS WORKLOAD AND FATIGUE AMONG AMT OPERATORS IN MEXICO. ISSN PRINT 1051-9815. ISSN,ScientificPaper,40511908038e464b92603a2507f84da4,,,
395,Relationship among Green Production Benefits: A Causal Model,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
396,Design and validation of a questionnaire in Spanish language for software usability evaluation,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
397,CRITICAL SUCCESS FACTORS FOR SIX SIGMA IMPLEMENTATION: AN EMPIRICAL STUDY FOR MAQUILADORA INDUSTRY. ISSN: 2007 ¿ 0411,ScientificPaper,40511908038e464b92603a2507f84da4,,,
398,Editorial,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
399,A SYSTEMATIC REVIEW/SURVEY FOR JIT IMPLEMENTATION: MEXICAN MAQUILADORAS AS CASE STUDY,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
400,INTUITIONISTIC FUZZY MOORA PARA LA SELECCIÓN DE PROVEEDORES. ISSN: 1946-5351 ISSN: ONLINE 1948-2353 CD ROM,ScientificPaper,40511908038e464b92603a2507f84da4,,,
401,ANTROPOMETRÍA DE MIEMBRO SUPERIOR Y SU ASOCIACIÓN AL NIVEL DE FUERZA VOLUNTARIA MÁXIMA DE AGARRE DE LA MANO Y,ResearchProject,40511908038e464b92603a2507f84da4,,,
402,MEJORAMIENTO DE LA TÉCNICA TOPSIS MEDIANTE LA INTEGRACIÓN DE LA DISTANCIA DE MAHALANOBIS.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
403,FACTORES DE FATIGA EN OPERADORES DE MAQUINARIA SEMIAUTOMATIZADA EN MÉXICO. ISSN: 1025-9927,ScientificPaper,40511908038e464b92603a2507f84da4,,,
404,IMPROVEMENT OF TOPSIS TECHNIQUE THROUGH INTEGRATION OF MALAHANOBIS DISTANCE: A CASE STUDY,ScientificPaper,40511908038e464b92603a2507f84da4,,,
405,FACTORES CONSIDERADOS AL SELECCIONAR UNA UNIVERSIDAD. ISSN: 1405-6666,ScientificPaper,40511908038e464b92603a2507f84da4,,,
406,FACTORES CONSIDERADOS AL SELECCIONAR UNA UNIVERSIDAD; CASO CIUDAD JUAREZ ISSN: 1405-6666,ScientificPaper,40511908038e464b92603a2507f84da4,,,
407,CONSISTENCIA INTERNA DEL CUESTIONARIO SOFI-S. ANÁLISIS DE SU APLICACIÓN EN OPERADORES DE TORNOS CNC. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
408,Effect of Quality Lean Manufacturing Tools on Commercial Benets Gained by Mexican Maquiladoras,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
409,BROSEMWEB: A BROKERAGE SERVICE FOR E-PROCUREMENT USING SEMANTIC WEB TECHNOLOGIES.,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
410,SOFTWARE PARA LA EVALUACION ERGONOMICA DE TECNOLOGIA DE MANUFACTURA AVANZADA,ResearchProject,40511908038e464b92603a2507f84da4,,,
411,FUZZY AXIOMATIC DESIGN APPROACH FOR THE EVALUATION OF ERGONOMIC COMPATIBILITY FOR THE SELECTION OF CNC MILLING,ScientificPaper,40511908038e464b92603a2507f84da4,,,
412,Desarrollo y validación de un cuestionario de compatibilidad macroergonómica,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
413,MODELING FITTING BY LINEAR REGRESSION WITH A MULTIATTRIBUTE FOCUS. ISB13: 978-0-615-31650-5,ScientificPaper,40511908038e464b92603a2507f84da4,,,
414,"MEJORAMIENTO DE PROCESOS PRODUCTIVOS BAJO LA INFLUENCIA DE FACTORES DE RUIDO, UTILIZANDO UN ENFOQUE BASADO EN EL",ScientificPaper,40511908038e464b92603a2507f84da4,,,
415,"Design, process and commercial benefits gained from AMT",ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
416,Impacto de atributos verdes en proveedores en beneficios operativos y marketing,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
417,Modelo teórico general derivado de la revisión de la literatura acerca del Kaizen y su sostenibilidad en el tiempo,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
418,EVALUATING THE ECO METHOD IN A PROCESS CONVERSION: A CASE STUDY.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
419,EQUIPMENT TECHNOLOGY EVALUATION -FOR AGRICULTURAL PURPOSSE- BY THE ANALYTIC HIERARCHY PROCESS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
420,VALIDACIÓN DE CUESTIONARIO PARA INTRODUCCIÓN DE NUEVOS PRODUCTOS: CARACTERÍSTICAS DE ESTRATEGIA Y PROCESO. ISSN:,ScientificPaper,40511908038e464b92603a2507f84da4,,,
421,MULTI-ATTRIBUTE EVALUATION AND SELECTION OF SITES FOR AGRICULTURAL PRODUCT WAREHOUSES BASED ON AN ANALYTIC,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
422,MODELO MULTICRITERIO Y MULTIATRUBUTOS PARA LA JUSTIFICACIÓN DE ROBOTS EN EL SECTOR AUTOMOTRIZ.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
423,ANALYSIS OF VARIANCE AND COMPARISON OF MEANS IN DESIGNS WITH MIXED FACTORS THROUGH OF BAYESIAN INFERENCE,ScientificPaper,40511908038e464b92603a2507f84da4,,,
424,EVALUACIÓN MULTICRITERIO Y MULTIATRIBUTO PARA SELECCIÓN Y PRIORIZACIÓN DE PROYECTOS MEDIANTE TÉCNICA TOPSIS ISSN:,ScientificPaper,40511908038e464b92603a2507f84da4,,,
425,FACTORES ADMINISTRATIVOS RELACIONADOS CON EL ÉXITO DEL MANTENIMIENTO PRODUCTIVO TOTAL ISSN: 0186-1042,ScientificPaper,40511908038e464b92603a2507f84da4,,,
426,The evaluation of conceptual design through dynamic simulation: A proposal based on TRIZ and system Dynamics,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
427,INTUITIONISTIC FUZZY TOPSIS FOR ERGONOMIC COMPATIBILITY EVALUATION OF ADVANCED MANUFACTURING TECHNOLOGY.,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
428,"Dispositivo sumergible para aprovechamiento energético de la diferencia de nivel de agua, para un sistema y procedimiento de bombeo,",Patent,40511908038e464b92603a2507f84da4,,,
429,The training demand in organizational changes processes in the Spanish wine sector,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
430,ATRIBUTOS RELACIONADOS CON HABILIDADES PARA LA ADMINISTRACION DE PERSONAL QUE SON EVALUADOS EN INGENIEROS DE,ScientificPaper,40511908038e464b92603a2507f84da4,,,
431,"USO DE LAPTOPS POR ESTUDIANTES UNIVERSITARIOS DE CIUDAD JUÁREZ, MÉXICO. ISSN: 1940-1116",ScientificPaper,40511908038e464b92603a2507f84da4,,,
432,"ANÁLISIS MULTI-CRITERIO PARA LA SELECCIÓN DE PROVEEDORES APLICANDO LA TÉCNICA TOPSIS ISSN: 1946-5351 ONLINE, ISSN: 1948-",ScientificPaper,40511908038e464b92603a2507f84da4,,,
433,A Brief Review of Game Engines for Educational and Serious Games Development,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
434,Ontology-Based Operational Risk Identification in 3PL,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
435,USING SPLINE FOR DEMAND FORECASTING,ScientificPaper,40511908038e464b92603a2507f84da4,,,
436,A Methodology for Optimizing the Process of Machining a Workpiece Using Multi-Objective Particle Swarm Optimization,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
437,FACTORES CRÍTICOS DE ÉXITO PARA LA IMPLANTACION DE MANTENIMIENTO PRODUCTIVO TOTAL (TPM),ResearchProject,40511908038e464b92603a2507f84da4,,,
438,Evaluation of bioenergy potential from coffee pulp trough System Dynamics,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
439,Finding the Best Third-Party Logistics in the Automobile Industry: A Hybrid Approach,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
440,ATRIBUTOS DESEABLES EN INGENIEROS QUE DESEMPEÑAN CARGOS GERENCIALES EN MAQUILAS. ISSN: 0185-2698,ScientificPaper,40511908038e464b92603a2507f84da4,,,
441,ATRIBUTOS RELACIONADOS CON HABILIDADES PARA LA ADMINISTRACION DE PERSONAL QUE SON EVALUADOS DE MAQUILAS EN CIUDAD,ScientificPaper,40511908038e464b92603a2507f84da4,,,
442,PROGRAMACION LINEAL PARA LA OPTIMIZACION DE MEZCLAS DE MINERAL EN UNA MINA A CIELO ABIERTO. ISBN:978-607-95255-1-4,ScientificPaper,40511908038e464b92603a2507f84da4,,,
443,Operational Risk Assessment in 3PL for Maritime Transportation,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
444,The importance of access to information and knowledge coordination on quality and economic benefits obtained from Six Sigma,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
445,BENEFICIOS DE LA IMPLANTACIÓN DE TECNOLOGÍA AVANZADA PARA LA MANUFACTURA.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
446,STRUCTURAL EQUATIONS MODELLING FOR RELATIONAL ANALYSIS OF JIT PERFORMANCE IN MAQUILADORA SECTOR.,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
447,SELECCIÓN DE PROVEEDORES USANDO EL MÉTODO MOORA. ISSN: 2007 ¿ 0411,ScientificPaper,40511908038e464b92603a2507f84da4,,,
448,ERGONOMICS IMPLICATION IN A PROCESS OF DRAWING UP A CHOCOLATE BAR,ScientificPaper,40511908038e464b92603a2507f84da4,,,
449,Ala de aeronave o pala de aerogenerador de turbulencias en punta minimizadas,Patent,40511908038e464b92603a2507f84da4,,,
450,LINEAR PROGRAMMING MODEL FOR OPTIMIZATION OF MINERAL MIXTURES IN AN OPENCAST MINE. ISB13: 978-0-615-31650-5,ScientificPaper,40511908038e464b92603a2507f84da4,,,
451,"Análisis del síndrome de burnout, molestias músculo esqueléticas y el contenido del trabajo en mandos medios y superiores de la industria",ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
452,ATRIBUTOS EVALUADOS A INGENIEROS EN LA INDUSTRIA MAQUILADORA RELACIONADOS CON UNA POSICION JERARQUICA. ISSN:978-607-,ScientificPaper,40511908038e464b92603a2507f84da4,,,
453,Economic-environmental impact analysis of alternative systems for red wine ageing in re-used barrels,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
454,Human Resource Abilities and Skills in TQM for Sustainable Enterprises,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
455,2-Piece Cork Stoppers as Alternative for Valorization of Thin Cork Planks: Analysis by LCA Methodology,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
456,FACTORES ADMINISTRATIVOS QUE EXPLICAN EL ÉXITO DE PROGRAMAS DE CALIDAD TOTAL.,ResearchProject,40511908038e464b92603a2507f84da4,,,
457,MODELO MULTICRITERIO PARA LA JUSTIFICACIÓN DE INVERSIONES EN ROBOTS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
458,GENERADOR EOLICO DE EJE VERTICAL,Patent,40511908038e464b92603a2507f84da4,,,
459,EVALUACIÓN DE ROBOTS: UN ENFOQUE MULTICRITERIO Y MULTIATRIBUTOS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
460,"FACTORES QUE SON CONSIDERADOS PARA ELEGIR UNA UNIVERSIDAD: UN ANÁLISIS FACTORIAL ISSN: 1946-5351 ONLINE, ISSN: 1948-2353",ScientificPaper,40511908038e464b92603a2507f84da4,,,
461,SINDROME DE DESGASTE PROFESIONAL Y MOLESTIAS MUSCULOESQUELETICAS EN MANDOS MEDIOS Y SUPERIORES DE LA,ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
462,LA ESTRATEGIA PARA LA MANUFACTURA: UNA REVISIÓN DE LITERATURA. ISSN: 1940-2163,ScientificPaper,40511908038e464b92603a2507f84da4,,,
463,Effects of Human Factors and Lean Techniques on Just in Time Benets,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
464,Recent DEA Applications to Industry: A Literature Review From 2010 To 2014,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
465,BALANCEO DE DIETA PORCINA POR METODOLOGÍA SIMPLEX,ScientificPaper,40511908038e464b92603a2507f84da4,,,
466,MODELO MULTICRITERIO PARA EVALUACIÓN Y SELECCIÓN DE UNA COMPUTADORA DE ESCRITORIO ISSN: 1405-6666,ScientificPaper,40511908038e464b92603a2507f84da4,,,
467,OUTLIER DETECTION IMPORTANCE AND ITS INFLUENCE IN REGRESSION ANALYSIS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
468,MEJORAS CONTINUAS PARA LA REDUCCIÓN DE MATERIAL DEFECTUOSO EN EL ENSAMBLE DE MICRO PROCESADORES ISSN: 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
